,datetime,bid_open,bid_high,bid_low,bid_close,bid_volume,bid_average,bid_barCount,ask_open,ask_high,ask_low,ask_close,ask_volume,ask_average,ask_barCount
18000,2020-08-20 05:00:00+00:00,1.18479,1.18479,1.18476,1.18476,-1,-1.0,-1,1.1848,1.1848,1.18477,1.18478,-1,-1.0,-1
21600,2020-08-20 06:00:00+00:00,1.18416,1.18416,1.18412,1.18412,-1,-1.0,-1,1.18419,1.18419,1.18415,1.18415,-1,-1.0,-1
25200,2020-08-20 07:00:00+00:00,1.18391,1.18401,1.18389,1.18401,-1,-1.0,-1,1.18392,1.18402,1.1839,1.18402,-1,-1.0,-1
28800,2020-08-20 08:00:00+00:00,1.18528,1.18528,1.18521,1.18524,-1,-1.0,-1,1.18529,1.18529,1.18522,1.18525,-1,-1.0,-1
32400,2020-08-20 09:00:00+00:00,1.18364,1.18375,1.18364,1.18374,-1,-1.0,-1,1.18365,1.18376,1.18365,1.18375,-1,-1.0,-1
36000,2020-08-20 10:00:00+00:00,1.1834,1.18343,1.18336,1.18337,-1,-1.0,-1,1.18341,1.18344,1.18337,1.18338,-1,-1.0,-1
39600,2020-08-20 11:00:00+00:00,1.18398,1.18398,1.18393,1.18394,-1,-1.0,-1,1.18401,1.18401,1.18395,1.18397,-1,-1.0,-1
43200,2020-08-20 12:00:00+00:00,1.18495,1.18496,1.18493,1.18493,-1,-1.0,-1,1.18496,1.18497,1.18495,1.18495,-1,-1.0,-1
46800,2020-08-20 13:00:00+00:00,1.18306,1.18315,1.18306,1.18315,-1,-1.0,-1,1.18308,1.18317,1.18308,1.18317,-1,-1.0,-1
50400,2020-08-20 14:00:00+00:00,1.18302,1.18306,1.18301,1.18303,-1,-1.0,-1,1.18303,1.18307,1.18303,1.18304,-1,-1.0,-1
54000,2020-08-20 15:00:00+00:00,1.18414,1.18415,1.18408,1.18414,-1,-1.0,-1,1.18415,1.18416,1.18409,1.18416,-1,-1.0,-1
57600,2020-08-20 16:00:00+00:00,1.18594,1.18612,1.1859,1.18609,-1,-1.0,-1,1.18595,1.18613,1.18595,1.1861,-1,-1.0,-1
61200,2020-08-20 17:00:00+00:00,1.1854,1.18541,1.18539,1.18539,-1,-1.0,-1,1.18541,1.18542,1.1854,1.18541,-1,-1.0,-1
64800,2020-08-20 18:00:00+00:00,1.18508,1.18513,1.18505,1.18511,-1,-1.0,-1,1.18509,1.18514,1.18509,1.18512,-1,-1.0,-1
68400,2020-08-20 19:00:00+00:00,1.18521,1.18523,1.1852,1.18523,-1,-1.0,-1,1.18522,1.18525,1.18521,1.18524,-1,-1.0,-1
72000,2020-08-20 20:00:00+00:00,1.18617,1.18617,1.18615,1.18616,-1,-1.0,-1,1.18618,1.18619,1.18616,1.18617,-1,-1.0,-1
78300,2020-08-20 22:00:00+00:00,1.18609,1.1861,1.18609,1.18609,-1,-1.0,-1,1.18611,1.18614,1.1861,1.18611,-1,-1.0,-1
81900,2020-08-20 23:00:00+00:00,1.18654,1.18655,1.18654,1.18654,-1,-1.0,-1,1.18657,1.18657,1.18656,1.18656,-1,-1.0,-1
0,2020-08-21 00:00:00+00:00,1.18695,1.18698,1.18695,1.18698,-1,-1.0,-1,1.18697,1.187,1.18697,1.187,-1,-1.0,-1
3600,2020-08-21 01:00:00+00:00,1.18744,1.18744,1.18743,1.18744,-1,-1.0,-1,1.18746,1.18746,1.18744,1.18746,-1,-1.0,-1
7200,2020-08-21 02:00:00+00:00,1.1867,1.1867,1.18668,1.18668,-1,-1.0,-1,1.18671,1.18671,1.18671,1.18671,-1,-1.0,-1
10800,2020-08-21 03:00:00+00:00,1.18716,1.18719,1.18716,1.18716,-1,-1.0,-1,1.18717,1.1872,1.18717,1.18717,-1,-1.0,-1
14400,2020-08-21 04:00:00+00:00,1.18733,1.18733,1.18731,1.18731,-1,-1.0,-1,1.18735,1.18735,1.18732,1.18732,-1,-1.0,-1
18000,2020-08-21 05:00:00+00:00,1.1877,1.1877,1.1877,1.1877,-1,-1.0,-1,1.18772,1.18772,1.18772,1.18772,-1,-1.0,-1
21600,2020-08-21 06:00:00+00:00,1.18812,1.18813,1.18807,1.18809,-1,-1.0,-1,1.18813,1.18814,1.18809,1.18811,-1,-1.0,-1
25200,2020-08-21 07:00:00+00:00,1.18705,1.18705,1.18692,1.18692,-1,-1.0,-1,1.18707,1.18707,1.18694,1.18695,-1,-1.0,-1
28800,2020-08-21 08:00:00+00:00,1.18404,1.18405,1.18398,1.18405,-1,-1.0,-1,1.18405,1.18407,1.184,1.18406,-1,-1.0,-1
32400,2020-08-21 09:00:00+00:00,1.18127,1.18128,1.18127,1.18128,-1,-1.0,-1,1.18129,1.18129,1.18129,1.18129,-1,-1.0,-1
36000,2020-08-21 10:00:00+00:00,1.18138,1.18139,1.18137,1.18137,-1,-1.0,-1,1.18139,1.1814,1.18138,1.18138,-1,-1.0,-1
39600,2020-08-21 11:00:00+00:00,1.18027,1.18029,1.17993,1.17995,-1,-1.0,-1,1.18029,1.1803,1.17995,1.17997,-1,-1.0,-1
43200,2020-08-21 12:00:00+00:00,1.17746,1.17751,1.17743,1.1775,-1,-1.0,-1,1.17748,1.17752,1.17744,1.17752,-1,-1.0,-1
46800,2020-08-21 13:00:00+00:00,1.1785,1.1785,1.17846,1.17847,-1,-1.0,-1,1.17852,1.17855,1.17848,1.17848,-1,-1.0,-1
50400,2020-08-21 14:00:00+00:00,1.17614,1.17615,1.17613,1.17614,-1,-1.0,-1,1.17616,1.17617,1.17615,1.17616,-1,-1.0,-1
54000,2020-08-21 15:00:00+00:00,1.17797,1.17799,1.17794,1.17795,-1,-1.0,-1,1.17798,1.178,1.17796,1.17796,-1,-1.0,-1
57600,2020-08-21 16:00:00+00:00,1.17743,1.17743,1.1774,1.17741,-1,-1.0,-1,1.17744,1.17744,1.17741,1.17742,-1,-1.0,-1
61200,2020-08-21 17:00:00+00:00,1.17727,1.17727,1.17722,1.17722,-1,-1.0,-1,1.17728,1.17728,1.17723,1.17724,-1,-1.0,-1
64800,2020-08-21 18:00:00+00:00,1.17848,1.1785,1.17848,1.1785,-1,-1.0,-1,1.17849,1.17851,1.17849,1.17851,-1,-1.0,-1
68400,2020-08-21 19:00:00+00:00,1.17882,1.17882,1.17879,1.17879,-1,-1.0,-1,1.17883,1.17883,1.17882,1.17882,-1,-1.0,-1
72000,2020-08-21 20:00:00+00:00,1.17942,1.17942,1.17941,1.17941,-1,-1.0,-1,1.17944,1.17945,1.17944,1.17945,-1,-1.0,-1
0,2020-08-24 00:00:00+00:00,1.17983,1.17983,1.17981,1.17983,-1,-1.0,-1,1.17984,1.17985,1.17983,1.17984,-1,-1.0,-1
3600,2020-08-24 01:00:00+00:00,1.17948,1.17948,1.17948,1.17948,-1,-1.0,-1,1.17949,1.1795,1.17949,1.1795,-1,-1.0,-1
7200,2020-08-24 02:00:00+00:00,1.18025,1.18025,1.18022,1.18022,-1,-1.0,-1,1.18026,1.1803,1.18024,1.18024,-1,-1.0,-1
10800,2020-08-24 03:00:00+00:00,1.17911,1.17913,1.17911,1.17913,-1,-1.0,-1,1.17914,1.17914,1.17914,1.17914,-1,-1.0,-1
14400,2020-08-24 04:00:00+00:00,1.17878,1.17878,1.17878,1.17878,-1,-1.0,-1,1.1788,1.1788,1.1788,1.1788,-1,-1.0,-1
18000,2020-08-24 05:00:00+00:00,1.17944,1.17948,1.17944,1.17948,-1,-1.0,-1,1.17946,1.1795,1.17946,1.1795,-1,-1.0,-1
21600,2020-08-24 06:00:00+00:00,1.18038,1.18038,1.18033,1.18033,-1,-1.0,-1,1.18039,1.18039,1.18035,1.18035,-1,-1.0,-1
25200,2020-08-24 07:00:00+00:00,1.1806,1.18069,1.1806,1.18066,-1,-1.0,-1,1.18061,1.1807,1.18061,1.18067,-1,-1.0,-1
28800,2020-08-24 08:00:00+00:00,1.18141,1.18142,1.18139,1.18142,-1,-1.0,-1,1.18143,1.18143,1.1814,1.18143,-1,-1.0,-1
32400,2020-08-24 09:00:00+00:00,1.1822,1.18223,1.1822,1.18222,-1,-1.0,-1,1.18221,1.18224,1.18221,1.18224,-1,-1.0,-1
36000,2020-08-24 10:00:00+00:00,1.18334,1.18335,1.18334,1.18334,-1,-1.0,-1,1.18336,1.18336,1.18336,1.18336,-1,-1.0,-1
39600,2020-08-24 11:00:00+00:00,1.18322,1.18324,1.18322,1.18322,-1,-1.0,-1,1.18323,1.18325,1.18323,1.18323,-1,-1.0,-1
43200,2020-08-24 12:00:00+00:00,1.18432,1.18448,1.18432,1.18448,-1,-1.0,-1,1.18433,1.18449,1.18433,1.18449,-1,-1.0,-1
46800,2020-08-24 13:00:00+00:00,1.18422,1.18427,1.1842,1.18425,-1,-1.0,-1,1.18423,1.1843,1.18422,1.18426,-1,-1.0,-1
50400,2020-08-24 14:00:00+00:00,1.18258,1.18261,1.18258,1.18261,-1,-1.0,-1,1.1826,1.18263,1.1826,1.18263,-1,-1.0,-1
54000,2020-08-24 15:00:00+00:00,1.18134,1.18136,1.18133,1.18136,-1,-1.0,-1,1.18135,1.18138,1.18134,1.18137,-1,-1.0,-1
57600,2020-08-24 16:00:00+00:00,1.18029,1.18029,1.18025,1.18025,-1,-1.0,-1,1.1803,1.1803,1.18026,1.18026,-1,-1.0,-1
61200,2020-08-24 17:00:00+00:00,1.17995,1.17995,1.17994,1.17994,-1,-1.0,-1,1.17996,1.17996,1.17995,1.17995,-1,-1.0,-1
64800,2020-08-24 18:00:00+00:00,1.17976,1.17976,1.17974,1.17974,-1,-1.0,-1,1.17977,1.17977,1.17975,1.17975,-1,-1.0,-1
68400,2020-08-24 19:00:00+00:00,1.1792,1.1792,1.17919,1.1792,-1,-1.0,-1,1.17922,1.17922,1.17921,1.17921,-1,-1.0,-1
72000,2020-08-24 20:00:00+00:00,1.17919,1.17919,1.17907,1.17907,-1,-1.0,-1,1.17922,1.17922,1.17908,1.17908,-1,-1.0,-1
78300,2020-08-24 22:00:00+00:00,1.1789,1.17892,1.1789,1.17891,-1,-1.0,-1,1.17919,1.17921,1.17905,1.17912,-1,-1.0,-1
81900,2020-08-24 23:00:00+00:00,1.17938,1.17941,1.17938,1.1794,-1,-1.0,-1,1.17942,1.17943,1.17942,1.17942,-1,-1.0,-1
0,2020-08-25 00:00:00+00:00,1.17936,1.17937,1.17934,1.17934,-1,-1.0,-1,1.17939,1.17939,1.17937,1.17937,-1,-1.0,-1
3600,2020-08-25 01:00:00+00:00,1.17986,1.17987,1.17985,1.17985,-1,-1.0,-1,1.17989,1.17989,1.17988,1.17988,-1,-1.0,-1
7200,2020-08-25 02:00:00+00:00,1.18065,1.18065,1.18062,1.18062,-1,-1.0,-1,1.18066,1.18066,1.18064,1.18064,-1,-1.0,-1
10800,2020-08-25 03:00:00+00:00,1.18049,1.18049,1.18049,1.18049,-1,-1.0,-1,1.18051,1.18051,1.18051,1.18051,-1,-1.0,-1
14400,2020-08-25 04:00:00+00:00,1.18058,1.18059,1.18058,1.18059,-1,-1.0,-1,1.18061,1.18061,1.18061,1.18061,-1,-1.0,-1
18000,2020-08-25 05:00:00+00:00,1.18104,1.18104,1.18104,1.18104,-1,-1.0,-1,1.18106,1.18106,1.18105,1.18106,-1,-1.0,-1
21600,2020-08-25 06:00:00+00:00,1.18099,1.18099,1.18091,1.18094,-1,-1.0,-1,1.181,1.18101,1.18095,1.18097,-1,-1.0,-1
25200,2020-08-25 07:00:00+00:00,1.17999,1.18003,1.17999,1.18002,-1,-1.0,-1,1.18001,1.18004,1.18001,1.18003,-1,-1.0,-1
28800,2020-08-25 08:00:00+00:00,1.18266,1.18266,1.18265,1.18265,-1,-1.0,-1,1.18269,1.18269,1.18267,1.18268,-1,-1.0,-1
32400,2020-08-25 09:00:00+00:00,1.18236,1.18239,1.18234,1.18235,-1,-1.0,-1,1.18238,1.1824,1.18235,1.18237,-1,-1.0,-1
36000,2020-08-25 10:00:00+00:00,1.18282,1.18286,1.18282,1.18286,-1,-1.0,-1,1.18283,1.18288,1.18283,1.18288,-1,-1.0,-1
39600,2020-08-25 11:00:00+00:00,1.18259,1.18261,1.18259,1.18259,-1,-1.0,-1,1.1826,1.18263,1.1826,1.18261,-1,-1.0,-1
43200,2020-08-25 12:00:00+00:00,1.18133,1.18143,1.18132,1.18139,-1,-1.0,-1,1.18134,1.18144,1.18133,1.1814,-1,-1.0,-1
46800,2020-08-25 13:00:00+00:00,1.18165,1.18176,1.18164,1.18169,-1,-1.0,-1,1.18167,1.18178,1.18167,1.18173,-1,-1.0,-1
50400,2020-08-25 14:00:00+00:00,1.18305,1.1831,1.18304,1.18305,-1,-1.0,-1,1.18309,1.18313,1.18309,1.1831,-1,-1.0,-1
54000,2020-08-25 15:00:00+00:00,1.18227,1.18232,1.18227,1.18227,-1,-1.0,-1,1.1823,1.18233,1.18229,1.18229,-1,-1.0,-1
57600,2020-08-25 16:00:00+00:00,1.18176,1.18178,1.18174,1.18174,-1,-1.0,-1,1.18178,1.1818,1.18176,1.18176,-1,-1.0,-1
61200,2020-08-25 17:00:00+00:00,1.1812,1.1812,1.18118,1.1812,-1,-1.0,-1,1.18121,1.18123,1.1812,1.18123,-1,-1.0,-1
64800,2020-08-25 18:00:00+00:00,1.18209,1.18209,1.18208,1.18209,-1,-1.0,-1,1.18211,1.18211,1.18211,1.18211,-1,-1.0,-1
68400,2020-08-25 19:00:00+00:00,1.18341,1.18341,1.1834,1.1834,-1,-1.0,-1,1.18345,1.18345,1.18342,1.18342,-1,-1.0,-1
72000,2020-08-25 20:00:00+00:00,1.18308,1.18308,1.18306,1.18306,-1,-1.0,-1,1.18309,1.1831,1.18308,1.18308,-1,-1.0,-1
78300,2020-08-25 22:00:00+00:00,1.18335,1.18341,1.18335,1.1834,-1,-1.0,-1,1.18355,1.18355,1.18342,1.18342,-1,-1.0,-1
81900,2020-08-25 23:00:00+00:00,1.18333,1.18334,1.18333,1.18334,-1,-1.0,-1,1.18336,1.18337,1.18336,1.18337,-1,-1.0,-1
0,2020-08-26 00:00:00+00:00,1.18341,1.18341,1.1834,1.1834,-1,-1.0,-1,1.18343,1.18343,1.18342,1.18342,-1,-1.0,-1
3600,2020-08-26 01:00:00+00:00,1.18288,1.18291,1.18288,1.18289,-1,-1.0,-1,1.1829,1.18292,1.1829,1.18291,-1,-1.0,-1
7200,2020-08-26 02:00:00+00:00,1.18325,1.18326,1.18325,1.18326,-1,-1.0,-1,1.18326,1.18328,1.18326,1.18328,-1,-1.0,-1
10800,2020-08-26 03:00:00+00:00,1.18196,1.18196,1.18196,1.18196,-1,-1.0,-1,1.18198,1.18198,1.18198,1.18198,-1,-1.0,-1
14400,2020-08-26 04:00:00+00:00,1.18187,1.18187,1.18187,1.18187,-1,-1.0,-1,1.18188,1.18188,1.18188,1.18188,-1,-1.0,-1
18000,2020-08-26 05:00:00+00:00,1.1812,1.18122,1.18117,1.18117,-1,-1.0,-1,1.18123,1.18123,1.18119,1.18119,-1,-1.0,-1
21600,2020-08-26 06:00:00+00:00,1.18127,1.18128,1.18122,1.18124,-1,-1.0,-1,1.18129,1.18129,1.18124,1.18125,-1,-1.0,-1
25200,2020-08-26 07:00:00+00:00,1.18119,1.18122,1.18116,1.18116,-1,-1.0,-1,1.1812,1.18124,1.18117,1.18117,-1,-1.0,-1
28800,2020-08-26 08:00:00+00:00,1.18077,1.18078,1.18076,1.18077,-1,-1.0,-1,1.18079,1.1808,1.18079,1.18079,-1,-1.0,-1
32400,2020-08-26 09:00:00+00:00,1.18143,1.18144,1.18143,1.18144,-1,-1.0,-1,1.18144,1.18145,1.18144,1.18145,-1,-1.0,-1
36000,2020-08-26 10:00:00+00:00,1.18166,1.18169,1.18166,1.18169,-1,-1.0,-1,1.18167,1.1817,1.18167,1.1817,-1,-1.0,-1
39600,2020-08-26 11:00:00+00:00,1.18132,1.18133,1.18131,1.18131,-1,-1.0,-1,1.18134,1.18134,1.18132,1.18132,-1,-1.0,-1
43200,2020-08-26 12:00:00+00:00,1.17959,1.17968,1.17955,1.17967,-1,-1.0,-1,1.1796,1.1797,1.1796,1.17969,-1,-1.0,-1
46800,2020-08-26 13:00:00+00:00,1.17885,1.17885,1.1788,1.1788,-1,-1.0,-1,1.17888,1.17888,1.17882,1.17882,-1,-1.0,-1
50400,2020-08-26 14:00:00+00:00,1.18153,1.18154,1.18143,1.18144,-1,-1.0,-1,1.18154,1.18155,1.18145,1.18145,-1,-1.0,-1
54000,2020-08-26 15:00:00+00:00,1.18176,1.18178,1.18175,1.18177,-1,-1.0,-1,1.18177,1.18179,1.18176,1.18178,-1,-1.0,-1
57600,2020-08-26 16:00:00+00:00,1.18126,1.1813,1.18126,1.18128,-1,-1.0,-1,1.18128,1.18132,1.18128,1.1813,-1,-1.0,-1
61200,2020-08-26 17:00:00+00:00,1.18324,1.18329,1.18324,1.18329,-1,-1.0,-1,1.18325,1.1833,1.18325,1.1833,-1,-1.0,-1
64800,2020-08-26 18:00:00+00:00,1.18232,1.18232,1.18232,1.18232,-1,-1.0,-1,1.18233,1.18233,1.18233,1.18233,-1,-1.0,-1
68400,2020-08-26 19:00:00+00:00,1.18152,1.18154,1.18152,1.18153,-1,-1.0,-1,1.18154,1.18155,1.18153,1.18154,-1,-1.0,-1
72000,2020-08-26 20:00:00+00:00,1.18282,1.18282,1.18271,1.18271,-1,-1.0,-1,1.18284,1.18284,1.18274,1.18274,-1,-1.0,-1
78300,2020-08-26 22:00:00+00:00,1.1831,1.18311,1.1831,1.18311,-1,-1.0,-1,1.18323,1.18323,1.18316,1.18316,-1,-1.0,-1
81900,2020-08-26 23:00:00+00:00,1.18366,1.18366,1.18366,1.18366,-1,-1.0,-1,1.18369,1.18369,1.18369,1.18369,-1,-1.0,-1
0,2020-08-27 00:00:00+00:00,1.18402,1.18405,1.18402,1.18405,-1,-1.0,-1,1.18404,1.18406,1.18404,1.18406,-1,-1.0,-1
3600,2020-08-27 01:00:00+00:00,1.18394,1.18394,1.18394,1.18394,-1,-1.0,-1,1.18396,1.18396,1.18396,1.18396,-1,-1.0,-1
7200,2020-08-27 02:00:00+00:00,1.18291,1.18291,1.18291,1.18291,-1,-1.0,-1,1.18293,1.18293,1.18293,1.18293,-1,-1.0,-1
10800,2020-08-27 03:00:00+00:00,1.18278,1.18278,1.18275,1.18275,-1,-1.0,-1,1.18279,1.18279,1.18277,1.18277,-1,-1.0,-1
14400,2020-08-27 04:00:00+00:00,1.18337,1.18337,1.18337,1.18337,-1,-1.0,-1,1.18338,1.18339,1.18338,1.18339,-1,-1.0,-1
18000,2020-08-27 05:00:00+00:00,1.18327,1.18329,1.18327,1.18329,-1,-1.0,-1,1.1833,1.18331,1.1833,1.18331,-1,-1.0,-1
21600,2020-08-27 06:00:00+00:00,1.18311,1.18315,1.18311,1.18312,-1,-1.0,-1,1.18312,1.18316,1.18312,1.18313,-1,-1.0,-1
25200,2020-08-27 07:00:00+00:00,1.18308,1.18324,1.18308,1.18324,-1,-1.0,-1,1.18309,1.18325,1.18309,1.18325,-1,-1.0,-1
28800,2020-08-27 08:00:00+00:00,1.18345,1.1835,1.18345,1.18347,-1,-1.0,-1,1.18347,1.18351,1.18346,1.18348,-1,-1.0,-1
32400,2020-08-27 09:00:00+00:00,1.18341,1.18341,1.18337,1.18338,-1,-1.0,-1,1.18342,1.18342,1.1834,1.1834,-1,-1.0,-1
36000,2020-08-27 10:00:00+00:00,1.18251,1.18252,1.1825,1.18252,-1,-1.0,-1,1.18252,1.18253,1.18251,1.18253,-1,-1.0,-1
39600,2020-08-27 11:00:00+00:00,1.18057,1.18058,1.18052,1.18052,-1,-1.0,-1,1.18059,1.18059,1.18053,1.18053,-1,-1.0,-1
43200,2020-08-27 12:00:00+00:00,1.1813,1.18137,1.1813,1.18137,-1,-1.0,-1,1.18132,1.18139,1.18132,1.18139,-1,-1.0,-1
46800,2020-08-27 13:00:00+00:00,1.18327,1.1835,1.18327,1.1835,-1,-1.0,-1,1.18329,1.18351,1.18329,1.18351,-1,-1.0,-1
50400,2020-08-27 14:00:00+00:00,1.18036,1.1804,1.18032,1.18032,-1,-1.0,-1,1.18041,1.18041,1.18035,1.18035,-1,-1.0,-1
54000,2020-08-27 15:00:00+00:00,1.17887,1.17888,1.17881,1.17885,-1,-1.0,-1,1.17888,1.17889,1.17882,1.17886,-1,-1.0,-1
57600,2020-08-27 16:00:00+00:00,1.18229,1.18238,1.18229,1.18238,-1,-1.0,-1,1.18231,1.1824,1.18231,1.1824,-1,-1.0,-1
61200,2020-08-27 17:00:00+00:00,1.17975,1.17975,1.17964,1.17967,-1,-1.0,-1,1.17976,1.17976,1.17966,1.17968,-1,-1.0,-1
64800,2020-08-27 18:00:00+00:00,1.18226,1.18234,1.18226,1.18234,-1,-1.0,-1,1.18229,1.18237,1.18229,1.18237,-1,-1.0,-1
68400,2020-08-27 19:00:00+00:00,1.18224,1.18224,1.18218,1.18218,-1,-1.0,-1,1.18226,1.18226,1.18221,1.18222,-1,-1.0,-1
72000,2020-08-27 20:00:00+00:00,1.1819,1.18192,1.18189,1.18189,-1,-1.0,-1,1.18193,1.18194,1.18191,1.18193,-1,-1.0,-1
78300,2020-08-27 22:00:00+00:00,1.18205,1.18205,1.18205,1.18205,-1,-1.0,-1,1.18214,1.18214,1.18211,1.18211,-1,-1.0,-1
81900,2020-08-27 23:00:00+00:00,1.18185,1.18188,1.18183,1.18186,-1,-1.0,-1,1.18188,1.18189,1.18186,1.18187,-1,-1.0,-1
0,2020-08-28 00:00:00+00:00,1.18207,1.18207,1.18201,1.18201,-1,-1.0,-1,1.18209,1.18209,1.18202,1.18202,-1,-1.0,-1
3600,2020-08-28 01:00:00+00:00,1.18171,1.18171,1.18171,1.18171,-1,-1.0,-1,1.18173,1.18174,1.18173,1.18174,-1,-1.0,-1
7200,2020-08-28 02:00:00+00:00,1.18286,1.18286,1.18279,1.1828,-1,-1.0,-1,1.1829,1.1829,1.18281,1.18283,-1,-1.0,-1
10800,2020-08-28 03:00:00+00:00,1.18355,1.18357,1.1835,1.1835,-1,-1.0,-1,1.18357,1.1836,1.18352,1.18353,-1,-1.0,-1
14400,2020-08-28 04:00:00+00:00,1.18592,1.18596,1.1859,1.18595,-1,-1.0,-1,1.18593,1.18598,1.18592,1.18597,-1,-1.0,-1
18000,2020-08-28 05:00:00+00:00,1.18734,1.1874,1.18734,1.18736,-1,-1.0,-1,1.18736,1.18741,1.18736,1.18739,-1,-1.0,-1
21600,2020-08-28 06:00:00+00:00,1.18733,1.18735,1.18733,1.18733,-1,-1.0,-1,1.18735,1.18737,1.18735,1.18735,-1,-1.0,-1
25200,2020-08-28 07:00:00+00:00,1.18671,1.18672,1.18668,1.18672,-1,-1.0,-1,1.18672,1.18673,1.18669,1.18673,-1,-1.0,-1
28800,2020-08-28 08:00:00+00:00,1.18915,1.18917,1.18914,1.18915,-1,-1.0,-1,1.18916,1.18918,1.18915,1.18916,-1,-1.0,-1
32400,2020-08-28 09:00:00+00:00,1.19092,1.19092,1.1909,1.19092,-1,-1.0,-1,1.19093,1.19093,1.19092,1.19093,-1,-1.0,-1
36000,2020-08-28 10:00:00+00:00,1.18893,1.18894,1.18893,1.18894,-1,-1.0,-1,1.18894,1.18896,1.18894,1.18896,-1,-1.0,-1
39600,2020-08-28 11:00:00+00:00,1.19047,1.19051,1.19047,1.19051,-1,-1.0,-1,1.19048,1.19053,1.19048,1.19053,-1,-1.0,-1
43200,2020-08-28 12:00:00+00:00,1.19114,1.19122,1.19114,1.19122,-1,-1.0,-1,1.19115,1.19124,1.19115,1.19124,-1,-1.0,-1
46800,2020-08-28 13:00:00+00:00,1.18859,1.18859,1.18855,1.18857,-1,-1.0,-1,1.1886,1.1886,1.18857,1.1886,-1,-1.0,-1
50400,2020-08-28 14:00:00+00:00,1.18788,1.18795,1.18788,1.18789,-1,-1.0,-1,1.18791,1.18799,1.18791,1.18792,-1,-1.0,-1
54000,2020-08-28 15:00:00+00:00,1.18963,1.18976,1.18963,1.18975,-1,-1.0,-1,1.18964,1.18977,1.18964,1.18977,-1,-1.0,-1
57600,2020-08-28 16:00:00+00:00,1.19003,1.19003,1.18999,1.19,-1,-1.0,-1,1.19004,1.19005,1.19001,1.19001,-1,-1.0,-1
61200,2020-08-28 17:00:00+00:00,1.18885,1.18887,1.18884,1.18884,-1,-1.0,-1,1.18887,1.18888,1.18885,1.18885,-1,-1.0,-1
64800,2020-08-28 18:00:00+00:00,1.18866,1.18866,1.18866,1.18866,-1,-1.0,-1,1.18869,1.18869,1.18869,1.18869,-1,-1.0,-1
68400,2020-08-28 19:00:00+00:00,1.18906,1.18907,1.18903,1.18903,-1,-1.0,-1,1.18907,1.18908,1.18904,1.18904,-1,-1.0,-1
72000,2020-08-28 20:00:00+00:00,1.18982,1.18982,1.18975,1.18975,-1,-1.0,-1,1.18983,1.18984,1.18977,1.18977,-1,-1.0,-1
0,2020-08-31 00:00:00+00:00,1.19172,1.19172,1.1917,1.1917,-1,-1.0,-1,1.19174,1.19174,1.19172,1.19172,-1,-1.0,-1
3600,2020-08-31 01:00:00+00:00,1.19077,1.1908,1.19072,1.19072,-1,-1.0,-1,1.19081,1.19083,1.19074,1.19074,-1,-1.0,-1
7200,2020-08-31 02:00:00+00:00,1.19082,1.19083,1.1908,1.1908,-1,-1.0,-1,1.19083,1.19085,1.19082,1.19082,-1,-1.0,-1
10800,2020-08-31 03:00:00+00:00,1.19144,1.19145,1.19144,1.19144,-1,-1.0,-1,1.19146,1.19146,1.19146,1.19146,-1,-1.0,-1
14400,2020-08-31 04:00:00+00:00,1.19114,1.19114,1.19111,1.19113,-1,-1.0,-1,1.19115,1.19115,1.19112,1.19115,-1,-1.0,-1
18000,2020-08-31 05:00:00+00:00,1.1901,1.19011,1.1901,1.1901,-1,-1.0,-1,1.19012,1.19013,1.19012,1.19013,-1,-1.0,-1
21600,2020-08-31 06:00:00+00:00,1.19042,1.19042,1.19037,1.1904,-1,-1.0,-1,1.19043,1.19043,1.19039,1.19043,-1,-1.0,-1
25200,2020-08-31 07:00:00+00:00,1.19067,1.19068,1.19056,1.1906,-1,-1.0,-1,1.19068,1.19071,1.19057,1.19062,-1,-1.0,-1
28800,2020-08-31 08:00:00+00:00,1.18928,1.18932,1.18926,1.18932,-1,-1.0,-1,1.18929,1.18934,1.18929,1.18934,-1,-1.0,-1
32400,2020-08-31 09:00:00+00:00,1.1908,1.1908,1.19078,1.1908,-1,-1.0,-1,1.19081,1.19082,1.1908,1.19081,-1,-1.0,-1
36000,2020-08-31 10:00:00+00:00,1.19173,1.19173,1.19166,1.19169,-1,-1.0,-1,1.19175,1.19175,1.19168,1.19171,-1,-1.0,-1
39600,2020-08-31 11:00:00+00:00,1.19193,1.19193,1.19191,1.19192,-1,-1.0,-1,1.19195,1.19195,1.19192,1.19194,-1,-1.0,-1
43200,2020-08-31 12:00:00+00:00,1.19396,1.19399,1.19396,1.19398,-1,-1.0,-1,1.19398,1.194,1.19397,1.194,-1,-1.0,-1
46800,2020-08-31 13:00:00+00:00,1.19341,1.19344,1.19339,1.19342,-1,-1.0,-1,1.19343,1.19345,1.1934,1.19344,-1,-1.0,-1
50400,2020-08-31 14:00:00+00:00,1.19245,1.19245,1.19243,1.19244,-1,-1.0,-1,1.19246,1.19246,1.19244,1.19245,-1,-1.0,-1
54000,2020-08-31 15:00:00+00:00,1.19605,1.19605,1.196,1.196,-1,-1.0,-1,1.19607,1.19607,1.19601,1.19601,-1,-1.0,-1
57600,2020-08-31 16:00:00+00:00,1.19508,1.19509,1.19497,1.195,-1,-1.0,-1,1.1951,1.1951,1.19498,1.19501,-1,-1.0,-1
